DonorID,Age,Gender,Location,JoinDate
DNR01701,22,Other,NT,2016-04-10 22:59:27.552825
DNR01702,40,Female,WA,2017-12-04 22:59:27.552825
DNR01703,51,Male,ACT,2017-09-08 22:59:27.552825
DNR01704,42,Female,VIC,2022-05-03 22:59:27.552825
DNR01705,74,Female,TAS,2020-08-21 22:59:27.552825
DNR01706,72,Other,NSW,2018-12-07 22:59:27.552825
DNR01707,31,Other,NT,2023-12-26 22:59:27.552825
DNR01708,51,Female,QLD,2018-06-04 22:59:27.552825
DNR01709,28,Male,TAS,2017-08-02 22:59:27.552825
DNR01710,62,Other,NSW,2017-04-26 22:59:27.552825
DNR01711,79,Female,NSW,2016-05-20 22:59:27.552825
DNR01712,59,Female,QLD,2018-07-19 22:59:27.552825
DNR01713,28,Male,VIC,2019-06-07 22:59:27.552825
DNR01714,52,Male,VIC,2023-10-16 22:59:27.552825
DNR01715,33,Female,WA,2021-09-10 22:59:27.552825
DNR01716,60,Other,NT,2023-08-25 22:59:27.552825
DNR01717,59,Male,ACT,2019-01-13 22:59:27.552825
DNR01718,71,Female,QLD,2022-01-14 22:59:27.552825
DNR01719,44,Other,ACT,2018-07-01 22:59:27.552825
DNR01720,64,Other,NT,2022-09-23 22:59:27.552825
DNR01721,77,Male,QLD,2019-05-27 22:59:27.552825
DNR01722,34,Other,NSW,2023-08-11 22:59:27.552825
DNR01723,73,Male,SA,2022-11-17 22:59:27.552825
DNR01724,43,Female,ACT,2019-02-21 22:59:27.552825
DNR01725,29,Male,ACT,2021-10-07 22:59:27.552825
DNR01726,33,Female,ACT,2021-08-24 22:59:27.552825
DNR01727,62,Male,QLD,2016-07-06 22:59:27.552825
DNR01728,32,Other,QLD,2020-04-21 22:59:27.552825
DNR01729,30,Female,NT,2015-11-01 22:59:27.552825
DNR01730,54,Other,SA,2015-12-04 22:59:27.552825
DNR01731,37,Male,ACT,2022-01-03 22:59:27.552825
DNR01732,53,Female,NT,2016-03-07 22:59:27.552825
DNR01733,33,Female,TAS,2016-01-20 22:59:27.552825
DNR01734,53,Female,QLD,2024-03-06 22:59:27.552825
DNR01735,40,Female,QLD,2016-11-27 22:59:27.552825
DNR01736,79,Female,WA,2018-02-02 22:59:27.552825
DNR01737,39,Other,NSW,2021-10-01 22:59:27.552825
DNR01738,56,Other,TAS,2018-12-29 22:59:27.552825
DNR01739,23,Other,WA,2017-06-27 22:59:27.552825
DNR01740,26,Female,SA,2019-03-04 22:59:27.552825
DNR01741,37,Other,QLD,2016-12-12 22:59:27.552825
DNR01742,54,Female,WA,2018-11-20 22:59:27.552825
DNR01743,46,Female,VIC,2017-01-30 22:59:27.552825
DNR01744,26,Female,ACT,2019-11-02 22:59:27.552825
DNR01745,21,Other,TAS,2022-12-17 22:59:27.552825
DNR01746,48,Other,SA,2017-06-27 22:59:27.552825
DNR01747,78,Other,ACT,2020-07-27 22:59:27.552825
DNR01748,70,Female,WA,2023-10-16 22:59:27.552825
DNR01749,27,Female,WA,2018-03-01 22:59:27.552825
DNR01750,41,Male,NT,2019-02-18 22:59:27.552825
DNR01751,33,Female,SA,2017-07-15 22:59:27.552825
DNR01752,48,Other,NSW,2015-08-26 22:59:27.552825
DNR01753,28,Other,WA,2023-05-15 22:59:27.552825
DNR01754,24,Female,WA,2023-06-19 22:59:27.552825
DNR01755,48,Male,NT,2020-07-18 22:59:27.552825
DNR01756,18,Other,VIC,2021-01-01 22:59:27.552825
DNR01757,24,Female,NT,2019-10-22 22:59:27.552825
DNR01758,21,Other,QLD,2017-07-28 22:59:27.552825
DNR01759,57,Female,QLD,2021-01-11 22:59:27.552825
DNR01760,62,Other,QLD,2024-04-08 22:59:27.552825
DNR01761,59,Other,TAS,2016-04-13 22:59:27.552825
DNR01762,19,Male,VIC,2022-07-04 22:59:27.552825
DNR01763,77,Female,WA,2018-08-12 22:59:27.552825
DNR01764,55,Male,SA,2021-03-27 22:59:27.552825
DNR01765,27,Female,NSW,2022-02-02 22:59:27.552825
DNR01766,30,Male,VIC,2020-06-22 22:59:27.552825
DNR01767,64,Male,NT,2020-10-28 22:59:27.552825
DNR01768,62,Female,WA,2023-10-18 22:59:27.552825
DNR01769,67,Other,NSW,2020-09-21 22:59:27.552825
DNR01770,33,Female,VIC,2015-06-15 22:59:27.552825
DNR01771,42,Female,NT,2018-08-30 22:59:27.552825
DNR01772,26,Female,VIC,2023-10-02 22:59:27.552825
DNR01773,49,Male,WA,2019-08-13 22:59:27.552825
DNR01774,56,Female,QLD,2023-06-04 22:59:27.552825
DNR01775,77,Female,VIC,2021-10-10 22:59:27.552825
DNR01776,48,Male,VIC,2021-04-14 22:59:27.552825
DNR01777,46,Other,SA,2017-04-05 22:59:27.552825
DNR01778,45,Male,NT,2021-12-01 22:59:27.552825
DNR01779,38,Female,TAS,2016-12-28 22:59:27.552825
DNR01780,54,Female,TAS,2019-07-04 22:59:27.552825
DNR01781,51,Female,TAS,2023-05-24 22:59:27.552825
DNR01782,73,Female,SA,2024-03-15 22:59:27.552825
DNR01783,53,Female,ACT,2018-02-17 22:59:27.552825
DNR01784,33,Male,NT,2020-07-10 22:59:27.552825
DNR01785,42,Male,WA,2016-02-13 22:59:27.552825
DNR01786,37,Female,QLD,2017-11-21 22:59:27.552825
DNR01787,40,Male,NT,2023-12-19 22:59:27.552825
DNR01788,76,Male,NT,2016-11-19 22:59:27.552825
DNR01789,68,Female,TAS,2018-10-14 22:59:27.552825
DNR01790,23,Male,ACT,2015-12-11 22:59:27.552825
DNR01791,31,Male,TAS,2019-07-21 22:59:27.552825
DNR01792,49,Other,NSW,2019-12-23 22:59:27.552825
DNR01793,58,Female,WA,2017-05-04 22:59:27.552825
DNR01794,51,Male,QLD,2018-05-25 22:59:27.552825
DNR01795,69,Other,NT,2022-08-13 22:59:27.552825
DNR01796,76,Female,QLD,2021-12-25 22:59:27.552825
DNR01797,50,Male,NSW,2020-07-11 22:59:27.552825
DNR01798,45,Other,TAS,2021-03-13 22:59:27.552825
DNR01799,79,Other,NT,2022-02-10 22:59:27.552825
DNR01800,30,Other,SA,2017-11-24 22:59:27.552825
DNR01801,26,Male,ACT,2023-05-30 22:59:27.552825
DNR01802,42,Other,SA,2018-11-12 22:59:27.552825
DNR01803,22,Other,ACT,2018-07-01 22:59:27.552825
DNR01804,18,Other,QLD,2022-08-21 22:59:27.552825
DNR01805,56,Other,NT,2022-10-02 22:59:27.552825
DNR01806,28,Male,VIC,2018-07-19 22:59:27.552825
DNR01807,33,Other,QLD,2019-12-21 22:59:27.552825
DNR01808,18,Other,SA,2018-07-15 22:59:27.552825
DNR01809,64,Male,VIC,2019-03-05 22:59:27.552825
DNR01810,46,Female,SA,2024-04-12 22:59:27.552825
DNR01811,65,Other,WA,2018-05-03 22:59:27.552825
DNR01812,52,Male,WA,2020-03-13 22:59:27.552825
DNR01813,29,Male,NSW,2023-07-19 22:59:27.552825
DNR01814,56,Other,QLD,2015-08-12 22:59:27.552825
DNR01815,62,Other,SA,2022-07-07 22:59:27.552825
DNR01816,77,Male,WA,2021-04-06 22:59:27.552825
DNR01817,69,Other,SA,2018-11-25 22:59:27.552825
DNR01818,39,Other,NT,2018-02-12 22:59:27.552825
DNR01819,69,Female,NT,2021-12-14 22:59:27.552825
DNR01820,68,Female,SA,2023-06-26 22:59:27.552825
DNR01821,45,Male,NT,2021-06-11 22:59:27.552825
DNR01822,36,Other,WA,2017-07-03 22:59:27.552825
DNR01823,32,Other,TAS,2017-06-29 22:59:27.552825
DNR01824,28,Female,QLD,2021-05-20 22:59:27.552825
DNR01825,28,Female,QLD,2017-01-09 22:59:27.552825
DNR01826,36,Female,WA,2021-09-21 22:59:27.552825
DNR01827,55,Male,NSW,2020-11-23 22:59:27.552825
DNR01828,52,Other,TAS,2018-07-21 22:59:27.552825
DNR01829,64,Other,ACT,2023-07-28 22:59:27.552825
DNR01830,78,Male,TAS,2019-02-12 22:59:27.552825
DNR01831,29,Other,SA,2019-10-11 22:59:27.552825
DNR01832,63,Male,NT,2022-08-29 22:59:27.552825
DNR01833,74,Male,SA,2022-08-28 22:59:27.552825
DNR01834,71,Female,TAS,2018-05-18 22:59:27.552825
DNR01835,21,Other,NSW,2020-03-08 22:59:27.552825
DNR01836,24,Female,QLD,2019-10-06 22:59:27.552825
DNR01837,45,Female,ACT,2018-10-04 22:59:27.552825
DNR01838,62,Other,ACT,2022-04-04 22:59:27.552825
DNR01839,74,Female,TAS,2021-10-12 22:59:27.552825
DNR01840,46,Other,WA,2016-04-29 22:59:27.552825
DNR01841,31,Female,WA,2022-02-12 22:59:27.552825
DNR01842,34,Other,TAS,2022-05-01 22:59:27.552825
DNR01843,47,Male,ACT,2022-06-05 22:59:27.552825
DNR01844,63,Male,TAS,2021-09-16 22:59:27.552825
DNR01845,59,Other,SA,2019-12-20 22:59:27.552825
DNR01846,71,Female,NT,2023-02-23 22:59:27.552825
DNR01847,40,Male,VIC,2019-03-05 22:59:27.552825
DNR01848,66,Male,VIC,2023-05-26 22:59:27.552825
DNR01849,74,Other,SA,2020-02-21 22:59:27.552825
DNR01850,67,Female,WA,2018-10-18 22:59:27.552825
DNR01851,50,Male,SA,2019-06-14 22:59:27.552825
DNR01852,77,Female,NSW,2020-02-01 22:59:27.552825
DNR01853,21,Other,VIC,2022-12-05 22:59:27.552825
DNR01854,21,Male,TAS,2018-07-02 22:59:27.552825
DNR01855,67,Male,QLD,2018-03-06 22:59:27.552825
DNR01856,25,Male,QLD,2021-10-13 22:59:27.552825
DNR01857,53,Female,QLD,2022-03-26 22:59:27.552825
DNR01858,60,Other,TAS,2020-01-04 22:59:27.552825
DNR01859,74,Female,WA,2021-01-26 22:59:27.552825
DNR01860,46,Other,QLD,2022-10-09 22:59:27.552825
DNR01861,76,Other,SA,2017-12-25 22:59:27.552825
DNR01862,34,Other,TAS,2023-06-21 22:59:27.552825
DNR01863,43,Other,TAS,2017-03-18 22:59:27.552825
DNR01864,39,Other,WA,2021-04-26 22:59:27.552825
DNR01865,29,Female,VIC,2019-04-19 22:59:27.552825
DNR01866,43,Male,ACT,2023-08-09 22:59:27.552825
DNR01867,78,Male,VIC,2017-08-24 22:59:27.552825
DNR01868,43,Other,SA,2021-04-02 22:59:27.552825
DNR01869,23,Female,NT,2015-10-09 22:59:27.552825
DNR01870,41,Female,SA,2024-04-01 22:59:27.552825
DNR01871,35,Other,TAS,2020-07-09 22:59:27.552825
DNR01872,74,Female,VIC,2018-08-09 22:59:27.552825
DNR01873,54,Female,QLD,2021-12-10 22:59:27.552825
DNR01874,56,Male,SA,2020-10-28 22:59:27.552825
DNR01875,29,Other,NSW,2020-01-07 22:59:27.552825
DNR01876,60,Female,ACT,2015-07-28 22:59:27.552825
DNR01877,19,Other,TAS,2023-10-31 22:59:27.552825
DNR01878,35,Other,QLD,2021-02-16 22:59:27.552825
DNR01879,35,Female,VIC,2020-05-06 22:59:27.552825
DNR01880,50,Other,QLD,2017-08-29 22:59:27.552825
DNR01881,21,Other,WA,2022-04-29 22:59:27.552825
DNR01882,66,Female,NT,2017-01-14 22:59:27.552825
DNR01883,39,Female,ACT,2015-06-03 22:59:27.552825
DNR01884,23,Female,ACT,2015-10-28 22:59:27.552825
DNR01885,74,Male,QLD,2019-12-12 22:59:27.552825
DNR01886,33,Other,WA,2019-08-22 22:59:27.552825
DNR01887,49,Other,NSW,2019-10-09 22:59:27.552825
DNR01888,26,Female,TAS,2023-02-16 22:59:27.552825
DNR01889,49,Male,SA,2016-09-14 22:59:27.552825
DNR01890,59,Male,QLD,2022-12-27 22:59:27.552825
DNR01891,27,Other,ACT,2021-11-12 22:59:27.552825
DNR01892,24,Male,ACT,2018-05-11 22:59:27.552825
DNR01893,20,Other,WA,2022-03-04 22:59:27.552825
DNR01894,46,Other,TAS,2024-03-16 22:59:27.552825
DNR01895,29,Other,SA,2022-09-09 22:59:27.552825
DNR01896,36,Other,NT,2021-10-29 22:59:27.552825
DNR01897,72,Female,ACT,2023-05-16 22:59:27.552825
DNR01898,21,Other,QLD,2022-09-01 22:59:27.552825
DNR01899,62,Other,SA,2015-11-06 22:59:27.552825
DNR01900,20,Male,SA,2017-10-12 22:59:27.552825
DNR01901,70,Male,ACT,2017-10-19 22:59:27.552825
DNR01902,24,Female,NSW,2023-09-07 22:59:27.552825
DNR01903,39,Male,WA,2018-10-08 22:59:27.552825
DNR01904,18,Female,NT,2020-02-26 22:59:27.552825
DNR01905,63,Male,WA,2023-06-19 22:59:27.552825
DNR01906,42,Male,VIC,2019-08-01 22:59:27.552825
DNR01907,63,Female,WA,2016-02-17 22:59:27.552825
DNR01908,74,Other,TAS,2018-03-24 22:59:27.552825
DNR01909,64,Male,NSW,2020-04-30 22:59:27.552825
DNR01910,35,Female,QLD,2021-02-10 22:59:27.552825
DNR01911,31,Female,NSW,2020-08-16 22:59:27.552825
DNR01912,45,Other,QLD,2021-05-06 22:59:27.552825
DNR01913,49,Other,NT,2018-04-27 22:59:27.552825
DNR01914,49,Male,TAS,2015-09-15 22:59:27.552825
DNR01915,74,Female,QLD,2018-09-27 22:59:27.552825
DNR01916,43,Female,NT,2018-10-29 22:59:27.552825
DNR01917,65,Other,SA,2017-01-13 22:59:27.552825
DNR01918,30,Male,TAS,2023-11-24 22:59:27.552825
DNR01919,35,Other,VIC,2016-05-14 22:59:27.552825
DNR01920,27,Other,VIC,2016-06-20 22:59:27.552825
DNR01921,64,Other,ACT,2022-09-10 22:59:27.552825
DNR01922,30,Female,NSW,2015-08-03 22:59:27.552825
DNR01923,72,Other,QLD,2021-02-04 22:59:27.552825
DNR01924,56,Male,TAS,2017-03-22 22:59:27.552825
DNR01925,31,Female,WA,2017-03-03 22:59:27.552825
DNR01926,41,Male,QLD,2022-05-16 22:59:27.552825
DNR01927,60,Other,ACT,2016-09-15 22:59:27.552825
DNR01928,73,Female,WA,2019-03-04 22:59:27.552825
DNR01929,72,Other,QLD,2020-09-15 22:59:27.552825
DNR01930,45,Other,SA,2022-05-29 22:59:27.552825
DNR01931,79,Male,VIC,2015-10-16 22:59:27.552825
DNR01932,52,Female,QLD,2023-12-15 22:59:27.552825
DNR01933,57,Female,WA,2020-07-23 22:59:27.552825
DNR01934,71,Female,WA,2017-04-01 22:59:27.552825
DNR01935,65,Other,SA,2023-02-01 22:59:27.552825
DNR01936,63,Other,SA,2018-02-09 22:59:27.552825
DNR01937,43,Male,NSW,2018-12-23 22:59:27.552825
DNR01938,18,Female,QLD,2022-06-27 22:59:27.552825
DNR01939,40,Other,NT,2021-10-14 22:59:27.552825
DNR01940,47,Male,VIC,2022-12-16 22:59:27.552825
DNR01941,40,Other,NSW,2018-12-27 22:59:27.552825
DNR01942,56,Other,SA,2019-02-23 22:59:27.552825
DNR01943,61,Female,QLD,2015-08-26 22:59:27.552825
DNR01944,64,Other,ACT,2022-06-08 22:59:27.552825
DNR01945,67,Other,QLD,2016-12-04 22:59:27.552825
DNR01946,26,Male,NSW,2018-05-25 22:59:27.552825
DNR01947,48,Male,NT,2015-08-24 22:59:27.552825
DNR01948,65,Male,NSW,2019-11-20 22:59:27.552825
DNR01949,40,Male,WA,2016-12-21 22:59:27.552825
DNR01950,34,Male,NSW,2018-11-12 22:59:27.552825
DNR01951,75,Female,TAS,2023-06-28 22:59:27.552825
DNR01952,28,Male,TAS,2015-11-25 22:59:27.552825
DNR01953,23,Male,TAS,2021-04-17 22:59:27.552825
DNR01954,19,Other,SA,2020-02-14 22:59:27.552825
DNR01955,52,Male,VIC,2020-01-17 22:59:27.552825
DNR01956,66,Male,SA,2017-10-02 22:59:27.552825
DNR01957,52,Female,WA,2018-09-10 22:59:27.552825
DNR01958,42,Male,TAS,2022-11-29 22:59:27.552825
DNR01959,60,Female,NT,2023-05-11 22:59:27.552825
DNR01960,51,Male,ACT,2018-12-29 22:59:27.552825
DNR01961,36,Male,TAS,2022-11-09 22:59:27.552825
DNR01962,68,Male,VIC,2019-09-29 22:59:27.552825
DNR01963,36,Male,NT,2016-02-24 22:59:27.552825
DNR01964,61,Other,VIC,2020-05-25 22:59:27.552825
DNR01965,42,Male,TAS,2024-03-06 22:59:27.552825
DNR01966,38,Female,NT,2015-09-13 22:59:27.552825
DNR01967,58,Other,ACT,2017-03-09 22:59:27.552825
DNR01968,59,Female,NSW,2017-03-18 22:59:27.552825
DNR01969,69,Female,NT,2021-09-07 22:59:27.552825
DNR01970,69,Male,ACT,2020-08-06 22:59:27.552825
DNR01971,32,Other,NSW,2021-01-14 22:59:27.552825
DNR01972,62,Male,WA,2018-04-10 22:59:27.552825
DNR01973,34,Other,WA,2019-01-24 22:59:27.552825
DNR01974,22,Other,ACT,2022-02-22 22:59:27.552825
DNR01975,35,Other,WA,2017-04-04 22:59:27.552825
DNR01976,59,Male,ACT,2015-05-17 22:59:27.552825
DNR01977,58,Other,TAS,2023-10-12 22:59:27.552825
DNR01978,26,Female,QLD,2021-03-06 22:59:27.552825
DNR01979,52,Male,NT,2021-01-18 22:59:27.552825
DNR01980,30,Male,WA,2021-04-18 22:59:27.552825
DNR01981,73,Male,ACT,2017-11-07 22:59:27.552825
DNR01982,19,Female,ACT,2022-09-26 22:59:27.552825
DNR01983,56,Other,SA,2021-01-31 22:59:27.552825
DNR01984,31,Female,SA,2023-10-24 22:59:27.552825
DNR01985,72,Other,ACT,2018-06-14 22:59:27.552825
DNR01986,67,Other,SA,2023-09-24 22:59:27.552825
DNR01987,19,Male,VIC,2015-11-09 22:59:27.552825
DNR01988,56,Female,QLD,2019-11-27 22:59:27.552825
DNR01989,75,Other,QLD,2022-09-04 22:59:27.552825
DNR01990,71,Male,TAS,2021-08-15 22:59:27.552825
DNR01991,76,Other,ACT,2021-11-08 22:59:27.552825
DNR01992,79,Male,ACT,2017-10-22 22:59:27.552825
DNR01993,42,Other,TAS,2018-03-12 22:59:27.552825
DNR01994,66,Other,WA,2016-04-24 22:59:27.552825
DNR01995,24,Female,NSW,2017-06-01 22:59:27.552825
DNR01996,42,Other,NT,2021-07-11 22:59:27.552825
DNR01997,68,Female,NT,2019-06-30 22:59:27.552825
DNR01998,69,Other,NSW,2019-12-25 22:59:27.552825
DNR01999,62,Male,QLD,2021-06-24 22:59:27.552825
DNR02000,27,Female,NSW,2017-03-12 22:59:27.552825
DNR02001,23,Female,TAS,2018-02-08 22:59:27.552825
DNR02002,46,Female,ACT,2018-12-23 22:59:27.552825
DNR02003,34,Female,QLD,2015-06-23 22:59:27.552825
DNR02004,43,Other,TAS,2015-07-30 22:59:27.552825
DNR02005,51,Other,TAS,2021-04-17 22:59:27.552825
DNR02006,78,Female,VIC,2016-02-07 22:59:27.552825
DNR02007,65,Male,NT,2022-10-02 22:59:27.552825
DNR02008,56,Female,NT,2022-01-14 22:59:27.552825
DNR02009,68,Female,ACT,2021-05-03 22:59:27.552825
DNR02010,26,Male,ACT,2016-11-11 22:59:27.552825
DNR02011,25,Female,QLD,2022-05-13 22:59:27.552825
DNR02012,76,Other,NT,2018-01-17 22:59:27.552825
DNR02013,24,Other,QLD,2018-09-10 22:59:27.552825
DNR02014,33,Female,WA,2021-08-27 22:59:27.552825
DNR02015,40,Male,QLD,2021-02-28 22:59:27.552825
DNR02016,59,Male,ACT,2022-05-31 22:59:27.552825
DNR02017,53,Male,QLD,2018-10-04 22:59:27.552825
DNR02018,34,Other,NT,2020-06-07 22:59:27.552825
DNR02019,49,Other,ACT,2023-04-14 22:59:27.552825
DNR02020,79,Other,TAS,2023-12-26 22:59:27.552825
DNR02021,65,Male,ACT,2020-08-18 22:59:27.552825
DNR02022,48,Male,NT,2016-04-02 22:59:27.552825
DNR02023,69,Other,VIC,2019-03-04 22:59:27.552825
DNR02024,71,Female,ACT,2020-07-31 22:59:27.552825
DNR02025,23,Other,VIC,2017-12-14 22:59:27.552825
DNR02026,53,Other,TAS,2023-03-30 22:59:27.552825
DNR02027,64,Male,VIC,2020-07-05 22:59:27.552825
DNR02028,41,Male,NT,2018-12-16 22:59:27.552825
DNR02029,47,Male,NSW,2016-07-22 22:59:27.552825
DNR02030,51,Female,WA,2024-02-01 22:59:27.552825
DNR02031,31,Male,VIC,2015-08-16 22:59:27.552825
DNR02032,71,Other,ACT,2020-03-11 22:59:27.552825
DNR02033,48,Male,TAS,2021-10-12 22:59:27.552825
DNR02034,31,Other,VIC,2017-11-05 22:59:27.552825
DNR02035,34,Male,NSW,2021-08-20 22:59:27.552825
DNR02036,73,Female,WA,2015-08-21 22:59:27.552825
DNR02037,38,Male,TAS,2022-03-25 22:59:27.552825
DNR02038,52,Male,VIC,2017-11-09 22:59:27.552825
DNR02039,66,Other,VIC,2021-12-24 22:59:27.552825
DNR02040,72,Female,SA,2015-07-13 22:59:27.552825
DNR02041,56,Female,TAS,2021-12-10 22:59:27.552825
DNR02042,34,Other,SA,2017-10-21 22:59:27.552825
DNR02043,37,Other,SA,2019-10-23 22:59:27.552825
DNR02044,57,Male,VIC,2016-10-02 22:59:27.552825
DNR02045,74,Female,QLD,2023-07-30 22:59:27.552825
DNR02046,53,Female,TAS,2016-06-01 22:59:27.552825
DNR02047,39,Female,SA,2020-04-18 22:59:27.552825
DNR02048,55,Other,NSW,2016-04-16 22:59:27.552825
DNR02049,35,Other,ACT,2016-01-24 22:59:27.552825
DNR02050,50,Male,WA,2023-09-17 22:59:27.552825
DNR02051,21,Male,QLD,2015-09-01 22:59:27.552825
DNR02052,60,Other,NSW,2020-01-04 22:59:27.552825
DNR02053,45,Female,ACT,2021-03-18 22:59:27.552825
DNR02054,53,Female,NT,2017-10-28 22:59:27.552825
DNR02055,51,Other,VIC,2019-01-31 22:59:27.552825
DNR02056,41,Male,NT,2018-08-29 22:59:27.552825
DNR02057,35,Female,NSW,2016-01-12 22:59:27.552825
DNR02058,54,Other,SA,2023-06-30 22:59:27.552825
DNR02059,59,Male,VIC,2021-04-13 22:59:27.552825
DNR02060,40,Female,TAS,2022-12-08 22:59:27.552825
DNR02061,75,Female,WA,2022-01-15 22:59:27.552825
DNR02062,20,Other,VIC,2018-01-06 22:59:27.552825
DNR02063,59,Other,TAS,2020-09-08 22:59:27.552825
DNR02064,39,Female,WA,2023-10-10 22:59:27.552825
DNR02065,63,Male,VIC,2024-02-28 22:59:27.552825
DNR02066,60,Male,VIC,2016-03-08 22:59:27.552825
DNR02067,31,Male,ACT,2019-05-30 22:59:27.552825
DNR02068,29,Female,TAS,2016-10-20 22:59:27.552825
DNR02069,37,Other,NSW,2022-01-01 22:59:27.552825
DNR02070,71,Male,NT,2022-11-01 22:59:27.552825
DNR02071,64,Other,TAS,2024-01-28 22:59:27.552825
DNR02072,74,Other,TAS,2022-08-18 22:59:27.552825
DNR02073,47,Male,WA,2023-01-17 22:59:27.552825
DNR02074,79,Male,NSW,2020-02-18 22:59:27.552825
DNR02075,59,Female,ACT,2018-11-13 22:59:27.552825
DNR02076,47,Female,NSW,2023-12-20 22:59:27.552825
DNR02077,55,Female,NSW,2017-05-28 22:59:27.552825
DNR02078,32,Female,QLD,2020-09-26 22:59:27.552825
DNR02079,73,Other,WA,2017-02-19 22:59:27.552825
DNR02080,51,Other,SA,2015-07-31 22:59:27.552825
DNR02081,18,Male,SA,2016-10-01 22:59:27.552825
DNR02082,18,Other,QLD,2021-11-05 22:59:27.552825
DNR02083,38,Male,WA,2020-01-20 22:59:27.552825
DNR02084,76,Male,NT,2021-05-08 22:59:27.552825
DNR02085,43,Male,NT,2022-09-12 22:59:27.552825
DNR02086,60,Male,ACT,2022-11-02 22:59:27.552825
DNR02087,61,Male,ACT,2018-05-26 22:59:27.552825
DNR02088,51,Female,WA,2021-07-20 22:59:27.552825
DNR02089,31,Female,ACT,2021-06-15 22:59:27.552825
DNR02090,49,Other,VIC,2024-04-18 22:59:27.552825
DNR02091,67,Male,SA,2021-04-11 22:59:27.552825
DNR02092,29,Female,NT,2021-02-01 22:59:27.552825
DNR02093,58,Male,ACT,2023-02-07 22:59:27.552825
DNR02094,70,Female,QLD,2020-12-15 22:59:27.552825
DNR02095,35,Female,NSW,2018-07-28 22:59:27.552825
DNR02096,40,Other,SA,2020-05-17 22:59:27.552825
DNR02097,24,Other,QLD,2021-05-18 22:59:27.552825
DNR02098,43,Male,WA,2016-01-10 22:59:27.552825
DNR02099,62,Other,QLD,2022-05-17 22:59:27.552825
DNR02100,74,Male,ACT,2015-07-15 22:59:27.552825
DNR02101,75,Male,ACT,2021-12-24 22:59:27.552825
DNR02102,55,Other,SA,2020-08-01 22:59:27.552825
DNR02103,43,Other,QLD,2018-06-24 22:59:27.552825
DNR02104,40,Male,NSW,2022-10-22 22:59:27.552825
DNR02105,58,Male,QLD,2017-02-05 22:59:27.552825
DNR02106,75,Other,QLD,2017-01-25 22:59:27.552825
DNR02107,24,Male,SA,2015-11-21 22:59:27.552825
DNR02108,31,Female,VIC,2015-08-11 22:59:27.552825
DNR02109,24,Female,TAS,2023-09-07 22:59:27.552825
DNR02110,53,Male,WA,2018-05-08 22:59:27.552825
DNR02111,34,Male,QLD,2018-06-29 22:59:27.552825
DNR02112,64,Female,NT,2019-04-04 22:59:27.552825
DNR02113,29,Male,ACT,2018-08-10 22:59:27.552825
DNR02114,79,Other,NSW,2023-07-11 22:59:27.552825
DNR02115,63,Other,VIC,2022-12-09 22:59:27.552825
DNR02116,19,Other,ACT,2018-05-20 22:59:27.552825
DNR02117,30,Other,TAS,2017-06-24 22:59:27.552825
DNR02118,43,Male,VIC,2016-09-26 22:59:27.552825
DNR02119,42,Male,QLD,2018-03-19 22:59:27.552825
DNR02120,70,Female,SA,2024-03-10 22:59:27.552825
DNR02121,41,Female,NSW,2015-07-25 22:59:27.552825
DNR02122,34,Male,VIC,2022-01-16 22:59:27.552825
DNR02123,49,Male,TAS,2018-09-15 22:59:27.552825
DNR02124,41,Male,NSW,2016-05-28 22:59:27.552825
DNR02125,34,Male,NT,2016-06-15 22:59:27.552825
DNR02126,47,Female,SA,2019-07-17 22:59:27.552825
DNR02127,38,Female,SA,2022-05-26 22:59:27.552825
DNR02128,41,Female,VIC,2021-10-20 22:59:27.552825
DNR02129,59,Male,VIC,2022-10-11 22:59:27.552825
DNR02130,34,Male,NSW,2015-11-08 22:59:27.552825
DNR02131,46,Other,VIC,2018-05-02 22:59:27.552825
DNR02132,76,Other,WA,2018-05-27 22:59:27.552825
DNR02133,26,Male,QLD,2015-09-04 22:59:27.552825
DNR02134,32,Male,QLD,2018-01-07 22:59:27.552825
DNR02135,43,Female,VIC,2022-04-22 22:59:27.552825
DNR02136,43,Female,NSW,2024-01-19 22:59:27.552825
DNR02137,35,Male,VIC,2015-07-14 22:59:27.552825
DNR02138,50,Female,NSW,2022-02-23 22:59:27.552825
DNR02139,61,Male,NSW,2017-01-31 22:59:27.552825
DNR02140,73,Other,QLD,2022-07-17 22:59:27.552825
DNR02141,66,Other,QLD,2022-06-24 22:59:27.552825
DNR02142,25,Male,TAS,2019-05-18 22:59:27.552825
DNR02143,63,Male,TAS,2016-06-11 22:59:27.552825
DNR02144,18,Male,NT,2021-03-05 22:59:27.552825
DNR02145,33,Female,SA,2015-05-06 22:59:27.552825
DNR02146,56,Female,WA,2019-01-01 22:59:27.552825
DNR02147,33,Other,QLD,2020-08-01 22:59:27.552825
DNR02148,43,Female,ACT,2020-08-01 22:59:27.552825
DNR02149,50,Female,SA,2015-07-24 22:59:27.552825
DNR02150,37,Other,WA,2016-01-22 22:59:27.552825
DNR02151,21,Male,VIC,2017-06-09 22:59:27.552825
DNR02152,31,Female,WA,2019-12-18 22:59:27.552825
DNR02153,43,Male,TAS,2016-07-22 22:59:27.552825
DNR02154,41,Female,WA,2017-01-09 22:59:27.552825
DNR02155,43,Male,NT,2016-03-01 22:59:27.552825
DNR02156,53,Female,NSW,2016-08-26 22:59:27.552825
