DonorID,Channel,Date,EngagementOutcome
DNR00401,Email,6/02/2025,Engaged
DNR00402,Email,8/01/2023,Unsubscribed
DNR00402,Newsletter,31/05/2023,Not Reached
DNR00402,Phone Call,17/06/2023,Engaged
DNR00402,Email,25/10/2023,Bounced
DNR00402,Email,17/03/2024,Engaged
DNR00403,Newsletter,11/03/2023,Not Reached
DNR00403,Newsletter,31/10/2024,Bounced
DNR00404,Social Media,20/09/2022,Engaged
DNR00404,Email,15/05/2023,Unsubscribed
DNR00404,Phone Call,8/02/2024,Bounced
DNR00404,Email,12/02/2024,Engaged
DNR00404,Phone Call,23/09/2024,Engaged
DNR00405,Phone Call,21/09/2022,Engaged
DNR00405,Email,5/12/2022,Unsubscribed
DNR00405,Newsletter,17/03/2023,Engaged
DNR00405,Email,14/09/2023,Engaged
DNR00405,Email,20/02/2024,Bounced
DNR00405,Social Media,14/04/2024,Engaged
DNR00405,Newsletter,20/06/2024,Unsubscribed
DNR00405,Phone Call,6/08/2024,Unsubscribed
DNR00405,Phone Call,28/01/2025,Bounced
DNR00406,Email,13/12/2022,Bounced
DNR00406,Social Media,1/11/2024,Engaged
DNR00406,Email,13/11/2024,Engaged
DNR00406,Phone Call,2/01/2025,Engaged
DNR00407,Email,18/12/2022,Engaged
DNR00407,Newsletter,4/03/2023,Engaged
DNR00407,Email,31/08/2023,Engaged
DNR00407,Newsletter,9/11/2023,Engaged
DNR00408,Email,20/09/2023,Unsubscribed
DNR00408,Email,25/02/2024,Not Reached
DNR00408,Social Media,1/04/2024,Not Reached
DNR00408,Email,27/10/2024,Engaged
DNR00408,Email,20/11/2024,Engaged
DNR00409,Newsletter,23/04/2023,Unsubscribed
DNR00409,Newsletter,22/09/2023,Not Reached
DNR00409,Email,8/07/2024,Bounced
DNR00410,Phone Call,23/02/2023,Engaged
DNR00410,Social Media,26/08/2024,Bounced
DNR00410,Social Media,8/09/2024,Engaged
DNR00410,Phone Call,23/10/2024,Bounced
DNR00410,Social Media,6/11/2024,Engaged
DNR00410,Email,18/04/2025,Unsubscribed
DNR00411,Social Media,7/09/2022,Bounced
DNR00411,Phone Call,15/10/2022,Bounced
DNR00411,Newsletter,26/01/2023,Engaged
DNR00411,Newsletter,7/02/2023,Bounced
DNR00411,Social Media,6/04/2023,Bounced
DNR00411,Email,5/09/2023,Not Reached
DNR00411,Phone Call,31/01/2024,Engaged
DNR00411,Newsletter,22/04/2024,Bounced
DNR00411,Phone Call,15/02/2025,Bounced
DNR00412,Email,22/12/2022,Engaged
DNR00412,Phone Call,9/02/2024,Engaged
DNR00412,Phone Call,27/07/2024,Engaged
DNR00413,Email,19/11/2024,Bounced
DNR00414,Newsletter,9/01/2023,Engaged
DNR00414,Newsletter,16/05/2023,Not Reached
DNR00414,Email,14/09/2023,Engaged
DNR00414,Newsletter,4/11/2023,Not Reached
DNR00414,Newsletter,12/06/2024,Engaged
DNR00414,Email,19/06/2024,Engaged
DNR00414,Email,8/10/2024,Engaged
DNR00414,Email,30/12/2024,Bounced
DNR00414,Newsletter,3/04/2025,Engaged
DNR00415,Newsletter,6/06/2024,Engaged
DNR00415,Email,23/09/2024,Bounced
DNR00415,Email,16/10/2024,Engaged
DNR00415,Phone Call,21/10/2024,Engaged
DNR00416,Email,16/09/2022,Engaged
DNR00416,Email,20/09/2022,Bounced
DNR00416,Phone Call,5/03/2023,Unsubscribed
DNR00416,Email,23/03/2023,Engaged
DNR00416,Email,30/08/2023,Engaged
DNR00416,Social Media,2/03/2025,Engaged
DNR00417,Phone Call,12/12/2022,Engaged
DNR00417,Phone Call,26/03/2023,Unsubscribed
DNR00417,Email,10/08/2023,Engaged
DNR00417,Newsletter,20/08/2023,Engaged
DNR00417,Social Media,11/02/2024,Unsubscribed
DNR00417,Social Media,4/06/2024,Not Reached
DNR00417,Email,22/10/2024,Unsubscribed
DNR00417,Phone Call,21/01/2025,Unsubscribed
DNR00418,Email,15/06/2023,Engaged
DNR00418,Phone Call,3/07/2023,Bounced
DNR00418,Email,12/02/2025,Bounced
DNR00419,Social Media,20/08/2022,Engaged
DNR00419,Social Media,20/08/2022,Engaged
DNR00419,Newsletter,22/10/2022,Unsubscribed
DNR00419,Email,10/08/2023,Engaged
DNR00419,Social Media,7/03/2024,Bounced
DNR00420,Social Media,27/07/2022,Engaged
DNR00420,Newsletter,21/11/2022,Engaged
DNR00420,Newsletter,3/12/2022,Engaged
DNR00420,Phone Call,23/01/2023,Engaged
DNR00420,Newsletter,18/03/2024,Unsubscribed
DNR00420,Phone Call,7/08/2024,Engaged
DNR00420,Newsletter,14/04/2025,Engaged
DNR00421,Social Media,7/09/2022,Engaged
DNR00421,Email,2/01/2023,Engaged
DNR00421,Social Media,14/04/2023,Bounced
DNR00421,Newsletter,11/09/2023,Engaged
DNR00421,Phone Call,29/12/2023,Unsubscribed
DNR00421,Email,14/04/2025,Engaged
DNR00422,Social Media,23/10/2022,Not Reached
DNR00422,Email,17/01/2025,Engaged
DNR00423,Social Media,26/10/2022,Engaged
DNR00423,Email,11/09/2023,Bounced
DNR00423,Phone Call,5/06/2024,Engaged
DNR00423,Email,17/06/2024,Not Reached
DNR00423,Email,19/02/2025,Bounced
DNR00424,Newsletter,7/12/2022,Unsubscribed
DNR00424,Phone Call,7/06/2023,Engaged
DNR00424,Newsletter,2/10/2023,Bounced
DNR00424,Social Media,27/02/2024,Engaged
DNR00425,Phone Call,22/10/2022,Engaged
DNR00425,Newsletter,7/12/2022,Unsubscribed
DNR00425,Newsletter,3/03/2023,Not Reached
DNR00425,Email,4/10/2023,Engaged
DNR00425,Newsletter,9/08/2024,Engaged
DNR00425,Phone Call,27/12/2024,Engaged
DNR00425,Newsletter,9/03/2025,Engaged
DNR00425,Phone Call,29/03/2025,Bounced
DNR00426,Newsletter,3/04/2023,Unsubscribed
DNR00426,Email,6/10/2023,Engaged
DNR00426,Social Media,25/04/2024,Engaged
DNR00426,Phone Call,30/05/2024,Engaged
DNR00426,Email,6/08/2024,Unsubscribed
DNR00426,Email,18/04/2025,Engaged
DNR00427,Phone Call,11/02/2023,Not Reached
DNR00427,Email,13/08/2023,Engaged
DNR00428,Social Media,19/12/2023,Engaged
DNR00428,Email,11/05/2024,Engaged
DNR00428,Newsletter,30/05/2024,Engaged
DNR00428,Email,7/06/2024,Engaged
DNR00429,Social Media,26/01/2023,Engaged
DNR00429,Email,7/12/2023,Bounced
DNR00429,Phone Call,19/02/2024,Engaged
DNR00429,Email,31/03/2024,Engaged
DNR00430,Social Media,25/04/2023,Engaged
DNR00430,Social Media,27/05/2024,Engaged
DNR00430,Newsletter,24/01/2025,Engaged
DNR00431,Email,20/12/2022,Engaged
DNR00431,Email,20/01/2023,Engaged
DNR00431,Phone Call,21/01/2023,Not Reached
DNR00431,Email,21/07/2023,Engaged
DNR00431,Phone Call,23/11/2023,Unsubscribed
DNR00431,Phone Call,24/03/2024,Not Reached
DNR00431,Social Media,30/10/2024,Engaged
DNR00431,Email,12/11/2024,Not Reached
DNR00432,Phone Call,6/10/2023,Not Reached
DNR00432,Phone Call,30/12/2023,Bounced
DNR00433,Phone Call,23/08/2024,Engaged
DNR00434,Email,10/08/2022,Bounced
DNR00434,Newsletter,19/06/2023,Engaged
DNR00434,Social Media,10/02/2024,Engaged
DNR00434,Social Media,28/08/2024,Bounced
DNR00434,Phone Call,17/02/2025,Engaged
DNR00435,Newsletter,3/09/2022,Engaged
DNR00435,Phone Call,12/10/2022,Engaged
DNR00435,Newsletter,12/01/2023,Engaged
DNR00435,Social Media,30/03/2023,Engaged
DNR00435,Email,19/04/2023,Not Reached
DNR00435,Social Media,13/10/2023,Not Reached
DNR00435,Social Media,16/12/2024,Engaged
DNR00435,Social Media,23/01/2025,Engaged
DNR00436,Email,29/03/2023,Engaged
DNR00436,Phone Call,12/04/2025,Engaged
DNR00437,Newsletter,9/01/2023,Unsubscribed
DNR00437,Social Media,30/04/2023,Engaged
DNR00437,Email,6/07/2023,Engaged
DNR00437,Social Media,19/12/2023,Engaged
DNR00437,Social Media,8/05/2024,Engaged
DNR00437,Phone Call,5/10/2024,Not Reached
DNR00437,Newsletter,17/12/2024,Engaged
DNR00437,Email,23/01/2025,Engaged
DNR00437,Newsletter,29/01/2025,Engaged
DNR00438,Newsletter,30/07/2022,Not Reached
DNR00438,Phone Call,5/08/2023,Not Reached
DNR00438,Email,19/09/2023,Not Reached
DNR00439,Newsletter,14/10/2024,Engaged
DNR00439,Phone Call,21/02/2025,Not Reached
DNR00440,Social Media,20/12/2022,Engaged
DNR00440,Social Media,17/04/2023,Engaged
DNR00440,Newsletter,21/06/2023,Engaged
DNR00440,Newsletter,26/10/2023,Engaged
DNR00440,Email,3/11/2023,Engaged
DNR00440,Newsletter,3/03/2024,Engaged
DNR00440,Social Media,8/10/2024,Engaged
DNR00440,Newsletter,16/01/2025,Engaged
DNR00441,Email,10/08/2023,Bounced
DNR00441,Email,8/09/2023,Engaged
DNR00441,Email,12/09/2023,Engaged
DNR00441,Newsletter,29/02/2024,Engaged
DNR00441,Email,4/04/2024,Engaged
DNR00441,Phone Call,20/02/2025,Not Reached
DNR00442,Email,16/02/2023,Bounced
DNR00442,Email,22/08/2023,Not Reached
DNR00442,Email,24/09/2023,Engaged
DNR00442,Social Media,8/10/2024,Engaged
DNR00442,Newsletter,2/11/2024,Engaged
DNR00442,Email,4/11/2024,Unsubscribed
DNR00443,Phone Call,20/09/2022,Engaged
DNR00443,Social Media,26/11/2022,Engaged
DNR00443,Phone Call,20/01/2023,Engaged
DNR00443,Email,25/04/2023,Engaged
DNR00443,Email,24/05/2024,Not Reached
DNR00443,Newsletter,16/07/2024,Unsubscribed
DNR00444,Social Media,7/05/2023,Engaged
DNR00444,Social Media,5/09/2023,Bounced
DNR00444,Email,13/09/2023,Unsubscribed
DNR00444,Social Media,21/11/2023,Engaged
DNR00444,Email,10/08/2024,Engaged
DNR00444,Email,6/12/2024,Engaged
DNR00445,Email,24/10/2023,Bounced
DNR00445,Phone Call,15/05/2024,Engaged
DNR00445,Newsletter,12/09/2024,Unsubscribed
DNR00445,Phone Call,9/10/2024,Engaged
DNR00446,Newsletter,2/11/2022,Engaged
DNR00446,Social Media,5/09/2023,Engaged
DNR00447,Email,11/11/2022,Engaged
DNR00447,Newsletter,4/01/2023,Unsubscribed
DNR00447,Social Media,15/04/2023,Engaged
DNR00447,Newsletter,15/07/2023,Bounced
DNR00447,Newsletter,21/07/2023,Unsubscribed
DNR00447,Email,16/04/2024,Not Reached
DNR00448,Social Media,20/03/2025,Not Reached
DNR00449,Newsletter,30/07/2022,Engaged
DNR00449,Phone Call,19/12/2022,Engaged
DNR00449,Social Media,22/07/2023,Engaged
DNR00449,Phone Call,24/07/2023,Not Reached
DNR00449,Newsletter,16/10/2023,Engaged
DNR00449,Email,27/03/2024,Engaged
DNR00449,Newsletter,6/06/2024,Engaged
DNR00449,Email,17/07/2024,Unsubscribed
DNR00449,Email,14/11/2024,Engaged
DNR00450,Phone Call,25/01/2023,Engaged
DNR00450,Social Media,3/05/2023,Engaged
DNR00450,Newsletter,2/01/2024,Unsubscribed
DNR00450,Phone Call,8/01/2024,Engaged
DNR00450,Email,15/07/2024,Engaged
DNR00450,Phone Call,1/09/2024,Engaged
DNR00450,Email,3/12/2024,Bounced
DNR00451,Email,1/01/2023,Not Reached
DNR00451,Phone Call,6/01/2025,Not Reached
DNR00452,Phone Call,24/07/2023,Unsubscribed
DNR00452,Social Media,4/08/2023,Not Reached
DNR00452,Social Media,27/01/2024,Engaged
DNR00453,Email,29/07/2023,Unsubscribed
DNR00453,Email,9/03/2024,Not Reached
DNR00454,Email,24/11/2022,Not Reached
DNR00454,Email,23/03/2023,Unsubscribed
DNR00454,Social Media,11/09/2023,Engaged
DNR00454,Newsletter,12/06/2024,Not Reached
DNR00454,Newsletter,2/08/2024,Unsubscribed
DNR00454,Email,17/08/2024,Engaged
DNR00454,Phone Call,22/09/2024,Unsubscribed
DNR00454,Email,14/11/2024,Not Reached
DNR00454,Newsletter,25/03/2025,Engaged
DNR00455,Social Media,25/10/2024,Not Reached
DNR00456,Phone Call,10/02/2025,Engaged
DNR00457,Phone Call,3/10/2022,Engaged
DNR00457,Social Media,20/05/2023,Engaged
DNR00457,Newsletter,26/11/2024,Engaged
DNR00457,Email,18/02/2025,Engaged
DNR00458,Email,19/02/2024,Not Reached
DNR00458,Email,16/09/2024,Engaged
DNR00459,Newsletter,28/04/2023,Bounced
DNR00459,Phone Call,2/02/2024,Engaged
DNR00459,Social Media,22/04/2024,Engaged
DNR00460,Social Media,17/02/2023,Engaged
DNR00461,Email,7/09/2023,Engaged
DNR00461,Newsletter,29/09/2023,Not Reached
DNR00461,Newsletter,11/12/2024,Unsubscribed
DNR00462,Newsletter,29/11/2022,Engaged
DNR00462,Phone Call,19/12/2022,Engaged
DNR00462,Email,12/04/2023,Engaged
DNR00462,Social Media,10/04/2024,Not Reached
DNR00462,Social Media,22/08/2024,Engaged
DNR00462,Email,29/03/2025,Engaged
DNR00463,Social Media,28/11/2024,Engaged
DNR00464,Social Media,21/11/2022,Engaged
DNR00464,Social Media,7/02/2023,Engaged
DNR00464,Email,7/05/2024,Not Reached
DNR00464,Social Media,9/05/2024,Engaged
DNR00465,Email,24/02/2023,Bounced
DNR00465,Phone Call,4/12/2023,Unsubscribed
DNR00465,Newsletter,3/03/2024,Engaged
DNR00465,Phone Call,22/06/2024,Engaged
DNR00465,Phone Call,27/01/2025,Not Reached
DNR00465,Email,29/01/2025,Unsubscribed
DNR00466,Email,15/01/2024,Engaged
DNR00466,Social Media,13/09/2024,Not Reached
DNR00466,Phone Call,15/12/2024,Engaged
DNR00467,Newsletter,3/08/2022,Not Reached
DNR00467,Phone Call,19/05/2023,Unsubscribed
DNR00467,Social Media,8/07/2023,Unsubscribed
DNR00467,Email,15/02/2024,Engaged
DNR00467,Social Media,21/04/2024,Unsubscribed
DNR00467,Email,12/09/2024,Engaged
DNR00468,Email,2/08/2022,Engaged
DNR00468,Email,3/11/2022,Not Reached
DNR00468,Social Media,23/01/2023,Engaged
DNR00468,Email,13/07/2023,Unsubscribed
DNR00468,Social Media,18/07/2023,Engaged
DNR00468,Social Media,31/07/2023,Unsubscribed
DNR00468,Newsletter,2/08/2024,Engaged
DNR00468,Phone Call,23/11/2024,Unsubscribed
DNR00468,Newsletter,14/01/2025,Not Reached
DNR00469,Newsletter,5/10/2022,Bounced
DNR00469,Social Media,7/05/2023,Engaged
DNR00469,Email,26/04/2024,Unsubscribed
DNR00469,Newsletter,6/08/2024,Engaged
DNR00469,Newsletter,12/10/2024,Engaged
DNR00470,Newsletter,27/07/2022,Engaged
DNR00470,Social Media,19/02/2023,Engaged
DNR00470,Phone Call,20/06/2023,Not Reached
DNR00470,Email,23/06/2023,Bounced
DNR00470,Email,5/09/2023,Engaged
DNR00470,Email,6/10/2023,Engaged
DNR00470,Email,3/01/2024,Engaged
DNR00470,Newsletter,11/12/2024,Engaged
DNR00470,Phone Call,15/02/2025,Engaged
DNR00471,Email,22/09/2022,Not Reached
DNR00471,Email,26/09/2022,Unsubscribed
DNR00471,Social Media,26/10/2022,Unsubscribed
DNR00471,Newsletter,2/01/2024,Not Reached
DNR00471,Newsletter,21/03/2024,Engaged
DNR00471,Email,23/05/2024,Engaged
DNR00471,Newsletter,15/07/2024,Engaged
DNR00472,Email,2/11/2022,Engaged
DNR00472,Newsletter,11/04/2023,Engaged
DNR00472,Newsletter,7/05/2023,Unsubscribed
DNR00472,Email,25/07/2023,Unsubscribed
DNR00472,Social Media,5/05/2024,Engaged
DNR00472,Social Media,29/08/2024,Unsubscribed
DNR00472,Social Media,31/08/2024,Engaged
DNR00473,Newsletter,10/12/2022,Unsubscribed
DNR00473,Email,9/06/2023,Not Reached
DNR00473,Newsletter,15/07/2023,Engaged
DNR00473,Social Media,30/10/2023,Engaged
DNR00473,Phone Call,23/11/2023,Unsubscribed
DNR00473,Newsletter,31/07/2024,Engaged
DNR00473,Phone Call,10/10/2024,Unsubscribed
DNR00473,Email,4/12/2024,Engaged
DNR00473,Phone Call,28/03/2025,Engaged
DNR00474,Social Media,28/08/2022,Unsubscribed
DNR00474,Social Media,7/10/2022,Engaged
DNR00474,Email,11/10/2022,Engaged
DNR00474,Newsletter,9/12/2022,Bounced
DNR00474,Newsletter,3/12/2023,Unsubscribed
DNR00474,Email,10/07/2024,Engaged
DNR00475,Newsletter,23/11/2022,Engaged
DNR00475,Email,20/05/2023,Engaged
DNR00475,Email,28/05/2023,Engaged
DNR00475,Social Media,2/09/2023,Engaged
DNR00475,Email,15/10/2023,Engaged
DNR00475,Email,1/12/2023,Engaged
DNR00475,Email,10/09/2024,Engaged
DNR00475,Social Media,13/04/2025,Unsubscribed
DNR00476,Newsletter,13/09/2022,Not Reached
DNR00476,Email,15/10/2022,Engaged
DNR00476,Newsletter,6/12/2022,Engaged
DNR00476,Email,18/04/2023,Bounced
DNR00476,Email,31/03/2024,Unsubscribed
DNR00476,Email,21/05/2024,Bounced
DNR00476,Email,14/07/2024,Engaged
DNR00476,Email,15/01/2025,Engaged
DNR00476,Newsletter,19/02/2025,Engaged
DNR00477,Newsletter,18/08/2023,Engaged
DNR00477,Email,22/07/2024,Engaged
DNR00477,Phone Call,19/08/2024,Unsubscribed
DNR00477,Phone Call,26/08/2024,Engaged
DNR00478,Newsletter,29/04/2024,Unsubscribed
DNR00478,Email,22/06/2024,Unsubscribed
DNR00478,Newsletter,3/02/2025,Engaged
DNR00479,Email,25/04/2023,Not Reached
DNR00479,Email,11/01/2024,Engaged
DNR00479,Newsletter,23/04/2024,Engaged
DNR00479,Newsletter,28/05/2024,Engaged
DNR00479,Newsletter,3/08/2024,Engaged
DNR00479,Newsletter,23/03/2025,Bounced
DNR00479,Email,28/03/2025,Unsubscribed
DNR00480,Phone Call,8/09/2022,Bounced
DNR00480,Social Media,7/07/2023,Engaged
DNR00480,Phone Call,7/08/2023,Not Reached
DNR00480,Email,3/12/2023,Engaged
DNR00480,Email,29/12/2023,Engaged
DNR00480,Social Media,24/01/2024,Engaged
DNR00480,Phone Call,5/10/2024,Bounced
DNR00481,Newsletter,26/02/2023,Engaged
DNR00481,Phone Call,3/04/2023,Engaged
DNR00481,Email,20/05/2023,Engaged
DNR00481,Email,5/10/2024,Unsubscribed
DNR00481,Phone Call,2/11/2024,Engaged
DNR00482,Email,14/10/2022,Engaged
DNR00482,Social Media,26/07/2023,Not Reached
DNR00482,Email,30/08/2023,Not Reached
DNR00483,Phone Call,16/07/2023,Not Reached
DNR00483,Social Media,30/12/2023,Bounced
DNR00483,Social Media,10/06/2024,Not Reached
DNR00483,Newsletter,17/09/2024,Engaged
DNR00483,Phone Call,25/09/2024,Unsubscribed
DNR00484,Newsletter,25/09/2022,Engaged
DNR00484,Social Media,25/10/2022,Unsubscribed
DNR00484,Newsletter,1/01/2023,Engaged
DNR00484,Social Media,23/02/2023,Engaged
DNR00484,Newsletter,26/02/2023,Not Reached
DNR00484,Phone Call,29/05/2023,Engaged
DNR00484,Email,4/10/2023,Engaged
DNR00484,Email,19/10/2023,Not Reached
DNR00484,Email,14/12/2024,Engaged
DNR00485,Email,17/11/2023,Unsubscribed
DNR00485,Email,9/01/2025,Not Reached
DNR00486,Email,19/01/2023,Not Reached
DNR00486,Email,23/01/2023,Engaged
DNR00486,Email,1/04/2023,Engaged
DNR00486,Newsletter,15/11/2023,Engaged
DNR00486,Social Media,3/06/2024,Bounced
DNR00486,Social Media,7/01/2025,Engaged
DNR00486,Newsletter,2/03/2025,Engaged
DNR00486,Phone Call,22/03/2025,Unsubscribed
DNR00487,Phone Call,13/08/2022,Engaged
DNR00487,Phone Call,7/11/2023,Engaged
DNR00488,Email,24/06/2023,Bounced
DNR00488,Email,21/07/2023,Engaged
DNR00489,Email,27/07/2022,Engaged
DNR00489,Newsletter,24/04/2023,Not Reached
DNR00489,Email,4/06/2023,Engaged
DNR00489,Phone Call,30/12/2023,Not Reached
DNR00489,Email,28/04/2024,Engaged
DNR00489,Email,23/12/2024,Bounced
DNR00489,Newsletter,11/03/2025,Not Reached
DNR00490,Email,2/10/2023,Engaged
DNR00490,Social Media,14/02/2024,Engaged
DNR00490,Social Media,29/08/2024,Engaged
DNR00490,Social Media,3/11/2024,Engaged
DNR00490,Phone Call,18/03/2025,Engaged
DNR00491,Email,4/12/2022,Engaged
DNR00492,Email,21/09/2022,Engaged
DNR00492,Social Media,27/06/2023,Engaged
DNR00492,Phone Call,20/07/2024,Engaged
DNR00493,Email,8/03/2023,Engaged
DNR00493,Email,6/07/2023,Engaged
DNR00493,Phone Call,26/12/2024,Engaged
DNR00494,Newsletter,23/07/2023,Engaged
DNR00494,Email,30/07/2023,Unsubscribed
DNR00494,Email,14/01/2024,Engaged
DNR00494,Email,17/07/2024,Engaged
DNR00494,Phone Call,19/09/2024,Engaged
DNR00494,Social Media,26/10/2024,Bounced
DNR00494,Phone Call,5/11/2024,Engaged
DNR00494,Email,16/01/2025,Not Reached
DNR00494,Social Media,14/03/2025,Engaged
DNR00495,Email,8/06/2023,Bounced
DNR00495,Social Media,28/10/2023,Engaged
DNR00495,Phone Call,27/02/2025,Bounced
DNR00496,Newsletter,8/08/2022,Bounced
DNR00496,Phone Call,20/01/2023,Bounced
DNR00496,Email,25/03/2023,Engaged
DNR00496,Email,18/05/2023,Bounced
DNR00496,Email,15/01/2024,Unsubscribed
DNR00496,Phone Call,30/03/2024,Engaged
DNR00496,Social Media,7/09/2024,Not Reached
DNR00496,Phone Call,29/09/2024,Bounced
DNR00496,Phone Call,17/10/2024,Engaged
DNR00497,Email,1/03/2023,Unsubscribed
DNR00497,Newsletter,9/03/2023,Engaged
DNR00497,Email,7/04/2023,Engaged
DNR00497,Email,21/10/2023,Bounced
DNR00497,Email,5/01/2024,Engaged
DNR00497,Newsletter,17/04/2024,Engaged
DNR00497,Newsletter,17/10/2024,Engaged
DNR00497,Email,20/12/2024,Engaged
DNR00497,Phone Call,22/03/2025,Engaged
DNR00498,Phone Call,25/01/2024,Not Reached
DNR00498,Newsletter,15/06/2024,Engaged
DNR00499,Newsletter,3/11/2022,Bounced
DNR00499,Social Media,13/12/2022,Not Reached
DNR00499,Phone Call,24/03/2025,Engaged
DNR00500,Phone Call,30/09/2022,Unsubscribed
DNR00500,Email,18/10/2022,Engaged
DNR00500,Social Media,18/11/2022,Bounced
DNR00500,Email,26/12/2022,Engaged
DNR00500,Phone Call,8/12/2023,Engaged
DNR00500,Email,5/03/2024,Unsubscribed
DNR00501,Email,1/09/2022,Not Reached
DNR00501,Social Media,24/07/2024,Engaged
DNR00501,Email,23/02/2025,Not Reached
DNR00502,Email,7/11/2022,Engaged
DNR00502,Social Media,3/06/2023,Engaged
DNR00502,Newsletter,12/11/2023,Unsubscribed
DNR00502,Email,31/12/2023,Bounced
DNR00502,Social Media,19/07/2024,Engaged
DNR00502,Social Media,8/08/2024,Bounced
DNR00503,Email,22/01/2023,Engaged
DNR00503,Email,10/08/2023,Not Reached
DNR00504,Phone Call,18/09/2024,Engaged
DNR00505,Social Media,1/09/2022,Engaged
DNR00505,Social Media,31/10/2022,Engaged
DNR00505,Newsletter,28/02/2023,Engaged
DNR00505,Email,28/10/2023,Engaged
DNR00505,Email,23/04/2024,Engaged
DNR00505,Email,7/11/2024,Engaged
DNR00506,Email,26/07/2022,Engaged
DNR00506,Email,23/12/2022,Engaged
DNR00506,Email,1/01/2023,Bounced
DNR00506,Social Media,5/01/2023,Engaged
DNR00506,Newsletter,24/03/2023,Engaged
DNR00506,Social Media,30/04/2023,Engaged
DNR00506,Newsletter,20/06/2023,Engaged
DNR00506,Social Media,22/08/2023,Engaged
DNR00506,Email,28/09/2024,Engaged
DNR00507,Email,6/09/2022,Engaged
DNR00507,Email,12/10/2022,Bounced
DNR00507,Phone Call,5/08/2023,Bounced
DNR00507,Email,1/01/2024,Engaged
DNR00507,Newsletter,8/10/2024,Bounced
DNR00507,Social Media,18/10/2024,Bounced
DNR00508,Social Media,27/08/2022,Unsubscribed
DNR00508,Email,3/02/2023,Engaged
DNR00508,Email,9/09/2023,Engaged
DNR00508,Phone Call,21/06/2024,Bounced
DNR00509,Newsletter,30/01/2023,Engaged
DNR00509,Email,9/08/2023,Not Reached
DNR00509,Social Media,13/09/2023,Engaged
DNR00509,Email,31/10/2023,Not Reached
DNR00509,Email,20/09/2024,Engaged
DNR00510,Email,23/01/2023,Engaged
DNR00510,Newsletter,15/06/2023,Bounced
DNR00510,Newsletter,23/02/2025,Engaged
DNR00511,Email,20/03/2023,Engaged
DNR00511,Phone Call,7/04/2023,Engaged
DNR00511,Email,8/10/2023,Bounced
DNR00511,Social Media,16/12/2023,Unsubscribed
DNR00511,Email,3/05/2024,Engaged
DNR00511,Phone Call,14/04/2025,Not Reached
DNR00512,Newsletter,15/08/2022,Not Reached
DNR00512,Email,22/07/2023,Engaged
DNR00512,Social Media,29/08/2024,Engaged
DNR00513,Email,10/10/2022,Engaged
DNR00513,Email,22/11/2024,Not Reached
DNR00513,Email,17/03/2025,Engaged
DNR00514,Newsletter,9/06/2023,Engaged
DNR00514,Phone Call,14/05/2024,Not Reached
DNR00514,Social Media,20/06/2024,Bounced
DNR00514,Newsletter,3/09/2024,Engaged
DNR00515,Email,6/10/2024,Unsubscribed
DNR00516,Social Media,18/11/2023,Engaged
DNR00516,Email,25/04/2024,Not Reached
DNR00517,Phone Call,14/02/2023,Engaged
DNR00517,Email,9/06/2023,Not Reached
DNR00518,Email,12/11/2024,Engaged
DNR00519,Social Media,5/09/2022,Unsubscribed
DNR00519,Email,8/11/2022,Not Reached
DNR00519,Email,29/12/2022,Not Reached
DNR00519,Social Media,18/06/2023,Unsubscribed
DNR00519,Newsletter,5/10/2023,Unsubscribed
DNR00519,Phone Call,22/01/2024,Engaged
DNR00519,Newsletter,22/06/2024,Not Reached
DNR00520,Phone Call,7/09/2022,Engaged
DNR00520,Email,6/11/2022,Engaged
DNR00520,Newsletter,14/01/2023,Not Reached
DNR00520,Newsletter,23/04/2023,Bounced
DNR00520,Email,16/06/2023,Unsubscribed
DNR00520,Email,4/10/2023,Engaged
DNR00520,Newsletter,10/07/2024,Engaged
